referrer,views_total,views_unique
Google,17895,11012
github.com,5668,2282
agpt.co,2280,1141
docs.agpt.co,1571,488
Bing,884,457
youtube.com,526,159
chatgpt.com,515,259
aixploria.com,337,232
search.brave.com,333,142
futurepedia.io,314,247
