referrer,views_total,views_unique
Google,10243,6158
agpt.co,4592,2514
github.com,4119,1869
chatgpt.com,2253,1314
docs.agpt.co,920,356
Bing,726,359
youtube.com,282,101
DuckDuckGo,228,130
cn.bing.com,211,87
futurepedia.io,206,158
