referrer,views_total,views_unique
Google,15801,8810
github.com,4764,2006
agpt.co,3645,1729
chatgpt.com,1482,804
docs.agpt.co,900,287
Bing,828,431
aixploria.com,570,440
futurepedia.io,368,286
youtube.com,367,189
search.brave.com,366,182
