referrer,views_total,views_unique
github.com,4895,2673
Google,4517,2931
agpt.co,3999,2283
chatgpt.com,915,521
Bing,351,213
aixploria.com,195,150
namu.wiki,164,140
futurepedia.io,164,117
DuckDuckGo,91,59
search.brave.com,89,50
