referrer,views_total,views_unique
Google,5639,3549
github.com,5419,2759
agpt.co,4043,2323
chatgpt.com,1104,611
Bing,663,349
github-cn.com,259,164
doubao.com,177,102
futurepedia.io,152,114
link.zhihu.com,130,66
search.brave.com,128,70
