referrer,views_total,views_unique
Google,16350,9142
github.com,4959,2065
agpt.co,3679,1793
chatgpt.com,1430,796
docs.agpt.co,870,304
Bing,860,442
aixploria.com,570,443
futurepedia.io,374,275
youtube.com,367,186
search.brave.com,356,180
