referrer,views_total,views_unique
Google,6939,4142
agpt.co,4762,2752
github.com,4547,2008
chatgpt.com,3223,2043
Bing,475,250
docs.agpt.co,388,163
search.brave.com,187,53
aixploria.com,185,107
futurepedia.io,179,129
link.zhihu.com,158,91
