referrer,views_total,views_unique
Google,8717,5470
agpt.co,4495,2450
github.com,3524,1545
chatgpt.com,2436,1383
Bing,670,349
docs.agpt.co,496,191
futurepedia.io,268,165
search.brave.com,212,101
DuckDuckGo,159,108
youtube.com,159,67
