referrer,views_total,views_unique
Google,16546,9386
github.com,5210,2350
agpt.co,4359,2285
chatgpt.com,2316,1299
Bing,1079,519
docs.agpt.co,864,294
youtube.com,434,155
cn.bing.com,413,190
link.zhihu.com,373,214
search.brave.com,360,156
