referrer,views_total,views_unique
Google,10878,6586
agpt.co,4529,2538
github.com,4393,1854
chatgpt.com,2446,1425
docs.agpt.co,871,365
Bing,779,371
youtube.com,321,116
futurepedia.io,269,168
link.zhihu.com,248,136
cn.bing.com,217,94
