referrer,views_total,views_unique
Google,38315,15466
github.com,14018,3726
docs.agpt.co,6223,1157
news.agpt.co,2676,930
youtube.com,2454,598
Bing,2434,763
link.zhihu.com,1357,522
blog.naver.com,1297,149
DuckDuckGo,790,273
fastcampus.co.kr,694,280
