referrer,views_total,views_unique
Google,8443,5285
agpt.co,4853,2764
github.com,4182,1765
chatgpt.com,2665,1632
Bing,496,249
docs.agpt.co,482,210
futurepedia.io,211,153
youtube.com,182,78
search.brave.com,152,87
aixploria.com,146,109
