referrer,views_total,views_unique
Google,18045,11329
github.com,5464,2014
agpt.co,2140,1125
docs.agpt.co,1753,543
Bing,950,510
chatgpt.com,584,278
youtube.com,562,188
futurepedia.io,364,270
aixploria.com,351,245
DuckDuckGo,297,150
