referrer,views_total,views_unique
Google,14436,8131
github.com,5191,2204
agpt.co,2506,1237
chatgpt.com,911,391
Bing,859,400
dofinedi.com,818,565
docs.agpt.co,685,253
m.facebook.com,434,324
youtube.com,423,170
aixploria.com,362,233
