referrer,views_total,views_unique
Google,17378,10006
github.com,6398,2356
agpt.co,2356,1136
Bing,1147,524
docs.agpt.co,1030,326
chatgpt.com,712,309
youtube.com,497,173
aixploria.com,399,259
futurepedia.io,348,265
search.brave.com,346,150
